Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Item_Identifier,Item_MRP,Item_Outlet_Sales,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Item_Visibility,Item_Visibility_MeanRatio,Item_Weight,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9,Outlet_Identifier,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_Years,source
0,0,1,FDR37,180.9292,,0,1,0,0.06662428599999999,1.0387677647835245,16.5,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDY16,184.6266,,0,1,0,0.07942884377777776,1.0,18.35,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDU26,120.2782,,0,1,0,0.042705388,0.8765027560173455,16.7,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDN24,52.9956,,0,1,0,0.11317317199999999,0.9215224104991321,14.1,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,0,1,FDH44,149.0418,,0,1,0,0.025850623,1.036341340953376,19.1,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,0,1,FDE23,46.506,,0,1,0,0.089014099,1.9609484005021325,17.6,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
0,0,1,FDW60,176.037,,0,1,0,0.017158458999999997,1.0047209069351577,5.44,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDQ55,116.3834,,0,1,0,0.013058345,1.000623016579536,13.65,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,FDV32,62.051,,0,1,0,0.088278814,0.9178236903751458,7.784999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
1,0,0,FDV03,156.0314,,0,1,0,0.097232874,1.556014392996647,17.6,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
1,0,0,FDY14,266.2226,,0,1,0,0.11723292699999999,1.4641166714716667,10.3,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
0,1,0,NCL55,253.50400000000002,,0,0,1,0.064347565,1.1546588073923925,12.150000000000002,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
1,0,0,DRF25,38.619,,1,0,0,0.039145429,0.9275067749072231,9.0,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDX03,44.6744,,0,1,0,0.061095975999999996,0.8747287940220939,15.85,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
0,0,1,FDF40,247.7092,,0,1,0,0.022557788999999998,0.9241603621272008,20.25,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDX24,91.2462,,0,1,0,0.023314388999999998,1.7759279323802766,8.355,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
0,0,1,FDA25,102.899,,0,1,0,0.06823167299999999,1.0290942049172422,16.5,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,FDH21,158.6604,,0,1,0,0.03135221,0.8782920614793266,10.395,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
1,0,0,FDB47,210.5612,,0,1,0,0.11955815300000001,1.5560143900323722,8.8,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
1,0,0,FDT34,105.5964,,0,1,0,0.305264825,1.6782131755751095,9.299999999999999,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,FDS39,140.8812,,0,1,0,0.037594397,1.5560143952782826,6.895,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
0,1,0,NCU05,78.5618,,0,0,1,0.058736237999999996,0.9296326061540189,11.8,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,FDE02,93.6778,,0,1,0,0.121438886,0.9604437768015968,8.71,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
0,0,1,FDL25,91.2804,,0,1,0,0.13090015800000002,0.9988808389288623,6.92,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDC50,94.1094,,0,1,0,0.13671013099999998,0.9600513412858395,15.85,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
0,0,1,FDZ32,106.5964,,0,1,0,0.038192036,1.029094194256543,7.785,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,FDV14,86.9856,,0,1,0,0.04458772,0.9241603517680951,19.85,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDR07,96.9094,,0,1,0,0.077901576,0.8765027669242997,21.35,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
0,0,1,FDB26,52.56399999999999,,0,1,0,0.031316107999999995,1.0006230307521253,14.0,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
0,1,0,NCR50,152.534,,0,0,1,0.011844058000000001,1.0010958730026847,20.2,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
0,0,1,FDP01,153.7682,,0,1,0,0.06358391099999999,0.9334195327226339,20.75,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
1,0,0,FDH57,130.5284,,0,1,0,0.035820019,0.8765027597587471,10.895,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
0,0,1,FDM60,39.8138,,0,1,0,0.047910155999999995,1.0556134252315232,10.799999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
1,0,0,FDA45,174.537,,0,1,0,0.13599203525,1.0,21.25,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
1,0,0,FDU55,258.8278,,0,1,0,0.036114403999999996,1.004720902970082,16.2,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDH40,83.1276,,0,1,0,0.078914647,0.8745633940354748,11.6,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDG40,33.2558,,0,1,0,0.06972729,1.5315372053432645,13.650000000000002,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
0,0,1,FDT12,223.9062,,0,1,0,0.04969885,1.0345310452704546,6.215,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,DRL59,53.2298,,1,0,0,0.021267169,0.9241603412185911,16.75,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
0,0,1,FDT47,98.8068,,0,1,0,0.024608674,1.0409409485229995,5.26,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
0,0,1,FDI60,64.95100000000001,,0,1,0,0.038537981,0.9348909917703637,7.22,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
1,0,0,DRF51,37.6506,,1,0,0,0.165035146,0.9172286582662282,15.75,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
0,1,0,NCK31,50.6666,,0,0,1,0.027089826,0.8760887550553298,10.895,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,FDB08,160.1578,,0,1,0,0.031166435,1.162244583200767,6.055,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDM44,101.79899999999999,,0,1,0,0.031043803,0.8745634015104586,12.5,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDD46,152.4998,,0,1,0,0.14183142699999998,0.8782920670102917,6.035,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
0,0,1,FDR27,130.4942,,0,1,0,0.168259451,1.531537202306451,15.099999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
0,0,1,FDV56,108.8596,,0,1,0,0.022756451,1.5560143819302787,16.1,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
0,0,1,FDM02,86.3198,,0,1,0,0.07384969599999999,0.931077934690267,12.5,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
0,0,1,FDU45,112.9518,,0,1,0,0.035650779,0.8782920771892334,15.6,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
1,0,0,FDZ10,125.402,,0,1,0,0.044714995,0.9641879571890752,17.85,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,1,0,NCK31,50.2666,,0,0,1,0.045272429,1.4641166746859435,10.895,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
0,0,1,FDR27,134.2942,,0,1,0,0.09608226,0.8745633888445352,15.1,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDF33,108.2596,,0,1,0,0.021517566000000002,1.0352775444647158,7.97,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,0,1,FDJ36,104.1332,,0,1,0,0.128260071,0.929632605643145,14.5,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,FDP33,254.8672,,0,1,0,0.089411048,0.9604437772717693,18.7,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
0,0,1,FDG17,245.0486,,0,1,0,0.035840212,0.9222899091212707,6.865,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,FDG47,263.5252,,0,1,0,0.069281708,0.8704928793245407,12.799999999999999,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
0,1,0,NCW29,128.431,,0,0,1,0.028862957,0.8747287838192068,14.0,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,DRH59,72.238,,1,0,0,0.058763973,1.0427686346890053,10.8,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDR32,229.3694,,0,1,0,0.08629332199999999,1.1668404998419393,6.78,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDP48,181.795,,0,1,0,0.044014887999999995,0.8627251397708773,7.52,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
0,0,1,FDG17,244.7486,,0,1,0,0.035833435,0.9221155139833703,6.865,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,DRJ59,40.1164,,1,0,0,0.01948183,1.0420006320472586,11.65,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
1,0,0,FDY48,103.3332,,0,1,0,0.023619935,0.9178236956082401,14.0,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
0,0,1,FDB02,175.237,,0,1,0,0.029164278,0.9990697570453728,9.695,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,FDN10,118.0124,,0,1,0,0.080756828,1.8000222715812189,11.5,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
0,1,0,NCD55,41.9454,,0,0,1,0.024326577999999998,0.9294568188958249,14.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDX34,121.9098,,0,1,0,0.07192562599999999,0.9982383519080441,6.195,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
1,0,0,FDZ38,170.8422,,0,1,0,0.008017245,0.9241603782505763,17.6,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,DRF37,262.291,,1,0,0,0.084463753,1.2867167820590029,17.25,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,DRL47,124.6362,,1,0,0,0.06782310400000001,1.7995044982561295,19.7,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,FDL27,64.0826,,0,1,0,0.010254652111111111,1.0,6.17,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
0,1,0,NCP53,236.5906,,0,0,1,0.032884127,0.9988808235765491,14.75,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDT03,184.0608,,0,1,0,0.017506543,1.531537223489273,21.25,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,FDJ28,191.8162,,0,1,0,0.021856851,1.0359438846395763,12.3,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
0,0,1,FDF40,248.1092,,0,1,0,0.022603837999999998,0.9260469238161853,20.25,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
1,0,0,FDA32,216.6192,,0,1,0,0.030088502000000003,0.9589170893635868,14.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
0,1,0,NCP02,58.4562,,0,0,1,0.045062219,0.879676618219519,7.105,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDZ31,193.7504,,0,1,0,0.11344683,1.1442114247622428,15.35,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
0,1,0,NCQ29,262.2278,,0,0,1,0.104143397,0.9583002970603655,12.0,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
1,0,0,FDP57,105.09899999999999,,0,1,0,0.08778070199999999,1.7352530473328596,17.5,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
0,0,1,FDL32,113.1544,,0,1,0,0.12187388099999999,0.9496865675242306,15.700000000000001,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
1,0,0,DRB01,191.753,,1,0,0,0.07973602675,1.0,7.39,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
0,0,1,FDJ40,109.7912,,0,1,0,0.049589259000000004,0.9990697371371778,13.6,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,FDO24,159.1604,,0,1,0,0.176933493,1.1568082147340752,11.1,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
0,0,1,FDO11,247.8092,,0,1,0,0.030388183,0.8782920634457279,8.0,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
1,0,0,FDA56,120.2414,,0,1,0,0.008763128,0.9294567733489708,9.21,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDF02,105.09899999999999,,0,1,0,0.10368301199999999,0.9233073013669033,16.2,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDA10,122.5072,,0,1,0,0.141697997,1.0307689986596684,20.35,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,1,0,NCI55,121.8414,,0,0,1,0.012725138,1.0047208636897451,18.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
1,0,0,FDZ40,53.3298,,0,1,0,0.067257683,1.464116664590942,8.935,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
1,0,0,FDV08,41.7454,,0,1,0,0.028639386,1.286344401374128,7.35,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,FDN48,90.0804,,0,1,0,0.064896679,0.8740008573161623,13.35,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,0,1,FDU57,150.3708,,0,1,0,0.090060741,0.8796766142364542,8.27,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
1,0,0,DRF49,114.4518,,1,0,0,0.071018789,0.9215224046738323,7.27,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,0,1,FDS02,194.9794,,0,1,0,0.145839766,1.1597106880153205,10.195,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDS43,186.524,,0,1,0,0.040514888,1.14230631853304,11.65,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
0,0,1,FDT16,259.1278,,0,1,0,0.048621862,1.0358325000611421,9.895,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
1,0,0,FDX19,233.7958,,0,1,0,0.096265377,0.9251308176419974,19.099999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
1,0,0,FDK15,98.8042,,0,1,0,0.098413825,0.8747287926171684,10.8,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,DRA12,141.0154,,1,0,0,0.041009558,1.1737878918471647,11.6,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
0,0,1,FDY35,45.2402,,0,1,0,0.01611834,0.879676603253334,17.6,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,1,0,NCU42,169.3474,,0,0,1,0.019490421,0.9982383637367452,9.0,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,0,1,FDD26,184.7924,,0,1,0,0.072095416,0.8624702693018717,8.71,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,0,1,FDR11,160.8578,,0,1,0,0.143118865,0.9334195351264712,10.5,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
0,1,0,NCP53,239.1906,,0,0,1,0.032957049,1.0010958857984182,14.75,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDP34,156.863,,0,1,0,0.13750615,1.0296561110555262,12.85,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
0,1,0,NCV41,109.7228,,0,0,1,0.029832699,1.5315371990102842,14.349999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,FDN20,167.0474,,0,1,0,0.026288547000000002,1.0409182589960795,19.35,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
0,0,1,FDZ16,193.2478,,0,1,0,0.16669833390000002,1.0,16.85,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
0,0,1,FDZ28,126.9678,,0,1,0,0.051572555,0.9600687267180673,20.0,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
0,1,0,NCL55,253.604,,0,0,1,0.06460687799999999,1.1593119444508242,12.15,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,1,0,NCJ17,85.1224,,0,0,1,0.152556491,0.8747287945088018,7.68,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,FDT37,255.8014,,0,1,0,0.033260074199999996,1.0,14.15,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,FDV51,167.7842,,0,1,0,0.032589486,0.931077943468275,16.35,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
0,0,1,FDZ28,128.8678,,0,1,0,0.051482762,0.9583971506020849,20.0,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDN27,117.7808,,0,1,0,0.039529574,1.1605350948769437,20.85,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
1,0,0,FDS14,158.3288,,0,1,0,0.087480308,1.800347773774298,7.284999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,FDZ58,122.5072,,0,1,0,0.052282677,0.9241603446634413,17.85,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDD46,155.3998,,0,1,0,0.14125601,0.8747287933620412,6.035,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
0,0,1,FDJ03,48.4692,,0,1,0,0.072381223,0.9294568217529433,12.35,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
0,0,1,FDU03,180.4292,,0,1,0,0.15328266699999998,1.7356585036467882,18.7,1,0,0,0,0,0,0,0,0,0,OUT010,0,0,1,0,0,1,1,0,0,0,15,test
1,0,0,FDA33,148.5076,,0,1,0,0.033735736,0.9942317177916492,6.480000000000002,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
0,1,0,NCW53,191.1162,,0,0,1,0.030489311,0.9221155216111818,18.35,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
0,1,0,NCC55,36.9848,,0,0,1,0.064123807,1.1661836059240518,10.695,0,0,1,0,0,0,0,0,0,0,OUT017,0,1,0,0,0,1,0,1,0,0,6,test
0,0,1,FDP52,229.801,,0,1,0,0.12377209300000001,2.0315705517954,18.7,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,FDE39,120.4782,,0,1,0,0.036190683,0.9237238199068111,7.89,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,FDB44,210.4586,,0,1,0,0.016955625,1.0371975583218862,6.655,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
1,0,0,FDG59,37.5164,,0,1,0,0.042077578,1.0,15.85,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,0,1,FDI05,74.2354,,0,1,0,0.12676414,0.9215224118939752,8.35,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
1,0,0,FDF59,128.30200000000002,,0,1,0,0.071388493,0.9610435137326149,12.5,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDM39,180.3002,,0,1,0,0.09362022699999999,1.531537202813386,6.420000000000001,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
0,0,1,FDB14,91.212,,0,1,0,0.102638435,1.0320655415774762,20.25,0,1,0,0,0,0,0,0,0,0,OUT013,0,0,1,1,0,0,0,1,0,0,26,test
0,1,0,NCS05,134.3942,,0,0,1,0.036729896,1.6148105881461927,11.5,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,DRJ35,61.9878,,1,0,0,0.046679027000000005,1.1442114347521937,10.1,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
0,0,1,FDO31,79.49600000000001,,0,1,0,0.050744935,1.5315371966027567,6.759999999999999,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,FDA31,173.608,,0,1,0,0.110011687,0.9296326052681236,7.1,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
1,0,0,FDX40,38.4164,,0,1,0,0.09914704699999999,0.9600513411436017,12.85,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
1,0,0,FDW56,191.9162,,0,1,0,0.07104407,0.8765027658980835,7.68,0,0,0,0,0,0,0,1,0,0,OUT045,0,1,0,0,0,1,0,1,0,0,11,test
1,0,0,FDH09,51.3982,,0,1,0,0.05630601,1.003139533914466,12.6,0,0,0,1,0,0,0,0,0,0,OUT018,0,0,1,0,1,0,0,0,1,0,4,test
0,0,1,FDA52,176.437,,0,1,0,0.224850832,1.679002670936514,16.2,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
1,0,0,FDF20,197.8768,,0,1,0,0.058164228,1.53153719583548,12.849999999999998,0,0,0,0,1,0,0,0,0,0,OUT019,1,0,0,0,0,1,1,0,0,0,28,test
0,0,1,FDE40,61.3194,,0,1,0,0.09914376,1.0280725163369722,15.6,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
0,1,0,NCU17,100.1674,,0,0,1,0.092883309,1.0274967191355586,5.32,0,0,0,0,0,0,0,0,1,0,OUT046,1,0,0,0,0,1,0,1,0,0,16,test
0,1,0,NCP14,106.3306,,0,0,1,0.110268903,0.9294568238046396,8.275,0,0,0,0,0,0,1,0,0,0,OUT035,0,1,0,0,0,1,0,1,0,0,9,test
0,0,1,FDN25,56.1588,,0,1,0,0.06087929,0.9178236896212941,7.894999999999998,0,0,0,0,0,1,0,0,0,0,OUT027,0,0,1,0,1,0,0,0,0,1,28,test
1,0,0,FDU39,59.2562,,0,1,0,0.036093981000000004,1.0006230332945125,18.85,0,0,0,0,0,0,0,0,0,1,OUT049,1,0,0,0,1,0,0,1,0,0,14,test
